,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,30_day_MA,50_day_MA,100_day_MA,200_day_MA,4_week_high,4_week_low,10_week_high,10_week_low,52_week_high,52_week_low
2022-07-18,259.75,260.84,253.3,254.25,252.998344676205,20975034,0.0,1.0,257.49708810307266,257.49708810307266,274.8350616173594,294.3987915699,271.158501177053,241.067370624415,299.15638182616,241.067370624415,339.886189703787,223.244581041014
2022-07-15,255.72,260.3699,254.7727,256.72,255.456185035498,29774050,0.0,1.0,258.17141866318633,258.17141866318633,275.16114460650743,294.5378906936069,271.158501177053,241.067370624415,308.596529124056,241.067370624415,339.886189703787,223.244581041014
2022-07-14,250.57,255.1374,245.94,254.08,252.829181574553,25102823,0.0,1.0,258.69217566238876,258.69217566238876,275.4647337671757,294.66232750422654,271.158501177053,241.067370624415,312.656487320522,241.067370624415,339.886189703787,223.244581041014
2022-07-13,250.19,253.55,248.11,252.72,251.475876761339,29497423,0.0,1.0,259.2822563640328,259.2822563640328,275.8223872972947,294.85255273891664,273.228261479616,241.067370624415,312.656487320522,241.067370624415,339.886189703787,223.244581041014
2022-07-12,265.88,265.94,252.04,253.67,252.421199976452,35868450,0.0,1.0,259.9628890789139,259.9628890789139,276.2806297028881,295.0751543236866,273.228261479616,241.067370624415,312.656487320522,241.067370624415,339.886189703787,223.244581041014
2022-07-11,265.65,266.53,262.18,264.51,263.207835399422,19519108,0.0,1.0,260.36854883052195,260.36854883052195,276.73288599085345,295.2940675285708,273.228261479616,241.067370624415,312.656487320522,241.067370624415,339.886189703787,223.244581041014
2022-07-08,264.79,268.1,263.285,267.66,266.342328165322,19658751,0.0,1.0,260.3025420516421,260.3025420516421,277.0230898776163,295.4542024541213,273.228261479616,241.067370624415,313.093255439457,241.067370624415,339.886189703787,223.244581041014
2022-07-07,265.12,269.055,265.02,268.4,267.078685196041,20859874,0.0,1.0,260.03586139727344,260.03586139727344,277.28234507837993,295.57997666442674,273.228261479616,241.067370624415,313.093255439457,241.067370624415,339.886189703787,223.244581041014
2022-07-06,263.75,267.99,262.4,266.21,264.899466415939,23824419,0.0,1.0,259.7787998212341,259.7787998212341,277.6069470534031,295.6995970986507,273.228261479616,241.067370624415,313.093255439457,241.067370624415,339.886189703787,223.244581041014
2022-07-05,256.16,262.98,254.74,262.85,261.556007465646,22971634,0.0,1.0,259.32603975504855,259.32603975504855,278.04081156262,295.85765160571276,273.228261479616,241.067370624415,313.093255439457,241.067370624415,339.886189703787,223.244581041014
2022-07-01,256.39,259.77,254.61,259.58,258.302105451521,22837692,0.0,1.0,259.0039664771979,259.0039664771979,278.4422354854042,296.0588737104556,273.228261479616,241.067370624415,313.093255439457,241.067370624415,339.886189703787,221.967555125983
2022-06-30,257.05,259.53,252.9,256.83,255.565643513037,31730868,0.0,1.0,258.82153568129894,258.82153568129894,278.84043761853593,296.2743877325267,273.228261479616,241.067370624415,313.093255439457,241.067370624415,339.886189703787,221.004827956151
2022-06-29,257.59,261.97,255.76,260.26,258.978757858128,20069839,0.0,1.0,259.1313528289173,259.1313528289173,279.315435518108,296.47871583555474,273.228261479616,241.067370624415,313.093255439457,241.067370624415,339.886189703787,220.385931918402
2022-06-28,263.98,266.91,256.32,256.48,255.217366539048,27380247,0.0,1.0,259.1513687110375,259.1513687110375,279.7098429396219,296.65213521766077,273.228261479616,241.067370624415,313.093255439457,241.067370624415,339.886189703787,212.625172079963
2022-06-27,268.205,268.3,263.28,264.89,263.585964685467,24615114,0.0,1.0,259.2841906761273,259.2841906761273,280.2628170409695,296.83803325958655,273.228261479616,241.067370624415,313.093255439457,241.067370624415,339.886189703787,208.901972106839
2022-06-24,261.808,267.98,261.72,267.7,266.382131248063,33923231,0.0,1.0,258.947138760105,258.947138760105,280.6855467658306,296.9897020428384,273.228261479616,241.067370624415,313.093255439457,241.067370624415,339.886189703787,208.901972106839
2022-06-23,255.57,259.37,253.63,258.86,257.585649962173,25861449,0.0,1.0,258.68894146006164,258.68894146006164,281.1023062371827,297.14202417957085,273.228261479616,241.067370624415,313.093255439457,241.067370624415,339.886189703787,208.901972106839
2022-06-22,251.89,257.17,250.37,253.13,251.88385835944,25961215,0.0,1.0,259.0201022229168,259.0201022229168,281.5800860885297,297.3381804032771,273.228261479616,241.067370624415,313.093255439457,241.067370624415,339.886189703787,208.901972106839
2022-06-21,250.255,254.75,249.51,253.74,252.49085537125,29928297,0.0,1.0,259.37852731607813,259.37852731607813,282.03147498652385,297.5675918075787,273.228261479616,241.067370624415,313.093255439457,241.067370624415,339.886189703787,208.901972106839
2022-06-17,244.7,250.5,244.03,247.65,246.430836023843,43084780,0.0,1.0,260.05256738817866,260.05256738817866,282.44578800452337,297.79401766663983,273.228261479616,241.067370624415,313.093255439457,241.067370624415,339.886189703787,208.901972106839
2022-06-16,245.98,247.4174,243.02,244.97,243.764029480157,33169160,0.0,1.0,261.01529995910255,261.01529995910255,282.8392735549155,298.0541055301,273.228261479616,241.067370624415,313.093255439457,241.067370624415,339.886189703787,208.901972106839
2022-06-15,248.31,255.3,246.42,251.76,250.520602775541,33111729,0.0,1.0,262.4848337589184,262.4848337589184,283.3374867777179,298.32777462537143,273.228261479616,241.067370624415,313.093255439457,241.067370624415,339.886189703787,208.509022241601
2022-06-14,243.86,245.74,241.51,244.49,243.286392487258,28651487,0.0,1.0,263.45782279924657,263.45782279924657,283.76476621345853,298.5761150631396,275.31281315156,241.067370624415,313.093255439457,241.067370624415,339.886189703787,208.509022241601
2022-06-13,245.11,249.0242,241.53,242.26,241.067370624415,46135788,0.0,1.0,264.76096023099745,264.76096023099745,284.3195644032041,298.84149334256665,287.850043474633,241.067370624415,313.093255439457,241.067370624415,339.886189703787,208.509022241601
2022-06-10,260.58,260.58,252.53,252.99,251.744547569845,31445841,0.0,1.0,265.90810002585823,265.90810002585823,284.9136902633628,299.1148520227387,287.850043474633,251.316664430373,313.093255439457,251.316664430373,339.886189703787,208.509022241601
2022-06-09,267.78,272.7081,264.63,264.79,263.486456978613,26439728,0.0,1.0,267.10003558316726,267.10003558316726,285.3943082458512,299.34926124520297,287.850043474633,251.316664430373,313.093255439457,251.316664430373,339.886189703787,208.509022241601
2022-06-08,271.71,273.0,269.61,270.41,269.078790103806,17372341,0.0,1.0,267.6884769145496,267.6884769145496,285.83229774753244,299.5279767495555,287.850043474633,251.316664430373,313.093255439457,251.316664430373,339.886189703787,208.509022241601
2022-06-07,266.635,273.13,265.94,272.5,271.158501177053,22860677,0.0,1.0,267.6603567215953,267.6603567215953,286.1608712938936,299.6887668714496,287.850043474633,251.316664430373,313.093255439457,251.316664430373,339.886189703787,208.509022241601
2022-06-06,272.06,274.18,267.22,268.75,267.42696217003,22400342,0.0,1.0,267.9103420117161,267.9103420117161,286.6020821084477,299.8377246832393,287.850043474633,251.316664430373,313.093255439457,251.316664430373,339.886189703787,208.509022241601
2022-06-03,270.31,273.45,268.41,270.02,268.690710047075,28058958,0.0,1.0,268.06334991148947,268.06334991148947,287.04801743655645,299.96781536777746,287.850043474633,251.316664430373,313.093255439457,251.316664430373,339.886189703787,208.509022241601
2022-06-02,264.45,274.65,261.6,274.58,273.228261479616,44008209,0.0,1.0,268.3985728703902,268.3985728703902,287.47428199643394,300.06172566252053,287.850043474633,251.316664430373,313.093255439457,251.316664430373,339.886189703787,208.509022241601
2022-06-01,275.195,277.69,270.04,272.42,271.07889501157,25292174,0.0,1.0,268.7661852557888,268.7661852557888,287.8528926524424,300.14178091417455,287.850043474633,251.316664430373,313.093255439457,251.316664430373,339.886189703787,208.509022241601
2022-05-31,272.53,274.77,268.93,271.87,270.531602623873,37827695,0.0,1.0,269.17036938663205,269.17036938663205,288.2514120064923,300.24008340341567,287.850043474633,251.316664430373,313.093255439457,251.316664430373,339.886189703787,208.509022241601
2022-05-27,268.48,273.34,267.56,273.24,271.894858207773,26910806,0.0,1.0,269.43463359642044,269.43463359642044,288.6801693881543,300.3324870196071,287.850043474633,251.316664430373,313.093255439457,251.316664430373,339.886189703787,208.509022241601
2022-05-26,262.27,267.11,261.4294,265.9,264.590992524692,25002105,0.0,1.0,269.6306248926496,269.6306248926496,289.22040751804775,300.4030735473852,287.850043474633,251.316664430373,313.093255439457,251.316664430373,339.886189703787,208.509022241601
2022-05-25,258.14,264.58,257.125,262.52,261.227632033028,28547947,0.0,1.0,270.32783774547437,270.32783774547437,289.89054498294814,300.4960667989694,287.850043474633,251.316664430373,313.093255439457,251.316664430373,339.886189703787,208.509022241601
2022-05-24,257.89,261.33,253.5,259.62,258.341908534263,29043904,0.0,1.0,270.95319058883337,270.95319058883337,290.6098685379108,300.6033602696726,287.850043474633,251.316664430373,313.093255439457,251.316664430373,339.886189703787,208.509022241601
2022-05-23,255.49,261.5,253.43,260.65,259.366837914859,33175379,0.0,1.0,271.7806173958325,271.7806173958325,291.3877674523435,300.73440851965677,287.850043474633,251.316664430373,313.093255439457,251.316664430373,339.886189703787,208.509022241601
2022-05-20,257.24,258.54,246.44,252.56,251.316664430373,39199279,0.0,1.0,272.9613461532308,272.9613461532308,292.1814699620995,300.8659080819018,287.850043474633,251.316664430373,313.093255439457,251.316664430373,339.886189703787,206.809514074449
2022-05-19,253.9,257.67,251.88,253.14,251.893809130126,32692286,0.0,1.0,274.55600339975706,274.55600339975706,293.0487399776547,301.0379545801975,287.850043474633,251.893809130126,313.093255439457,251.893809130126,339.886189703787,206.809514074449
2022-05-18,263.0,263.6,252.77,254.08,252.829181574553,31355985,0.62,1.0,276.0695470061091,276.0695470061091,293.9221257960052,301.1922625788147,294.788700636808,252.829181574553,313.093255439457,252.829181574553,339.886189703787,206.809514074449
2022-05-17,266.11,268.33,262.46,266.82,264.860157941587,28828799,0.0,1.0,277.92845859109246,277.92845859109246,294.7092870079173,301.34490374626273,299.15638182616,253.474407204798,313.093255439457,253.474407204798,339.886189703787,206.809514074449
2022-05-16,259.955,265.82,255.78,261.5,259.579234321734,32550933,0.0,1.0,279.5216695703903,279.5216695703903,295.36137845433285,301.42604073446256,299.15638182616,253.474407204798,313.093255439457,253.474407204798,339.886189703787,206.809514074449
2022-05-13,257.35,263.04,255.35,261.12,259.202025491744,34925093,0.0,1.0,281.1072701961006,281.1072701961006,296.00773443171687,301.53402644370397,308.596529124056,253.474407204798,313.093255439457,253.474407204798,339.886189703787,206.809514074449
2022-05-12,257.69,259.88,250.02,255.35,253.474407204798,51033802,0.0,1.0,282.6687162212941,282.6687162212941,296.58475591117434,301.65174401574166,312.656487320522,253.474407204798,313.093255439457,253.474407204798,339.886189703787,206.809514074449
2022-05-11,265.68,271.36,259.3,260.55,258.63621224676,48975898,0.0,1.0,284.6047239969684,284.6047239969684,297.2575880749133,301.79671802561603,312.656487320522,258.63621224676,313.093255439457,258.63621224676,339.886189703787,206.809514074449
2022-05-10,271.69,273.75,265.07,269.5,267.520472847829,39336424,0.0,1.0,286.4199587700583,286.4199587700583,297.88969883387614,301.91746204296413,312.656487320522,262.636611154281,313.093255439457,262.636611154281,339.886189703787,206.809514074449
2022-05-09,270.06,272.36,263.32,264.58,262.636611154281,47725952,0.0,1.0,287.7832047170379,287.7832047170379,298.52955089139573,302.00617029491855,312.656487320522,262.636611154281,313.093255439457,262.636611154281,339.886189703787,206.809514074449
2022-05-06,274.805,279.25,271.27,274.73,272.712057534264,37780322,0.0,1.0,289.07696482691426,289.07696482691426,299.15573444402304,302.12235723116504,313.093255439457,268.235184315178,313.093255439457,268.235184315178,339.886189703787,206.809514074449
2022-05-05,285.54,286.35,274.34,277.35,275.31281315156,43260386,0.0,1.0,290.0487738915451,290.0487738915451,299.7907243517752,302.1707482312212,313.093255439457,268.235184315178,313.093255439457,268.235184315178,339.886189703787,206.809514074449
2022-05-04,282.59,290.88,276.73,289.98,287.850043474633,33463409,0.0,1.0,290.7813531455774,290.7813531455774,300.4308116736458,302.18274603156567,313.093255439457,268.235184315178,313.093255439457,268.235184315178,339.886189703787,206.406740462581
2022-05-03,283.96,284.13,280.15,281.78,279.710273985385,25978605,0.0,1.0,291.2472391391083,291.2472391391083,300.8520136605815,302.1217939678516,313.093255439457,268.235184315178,313.093255439457,268.235184315178,339.886189703787,206.406740462581
2022-05-02,277.71,284.94,276.22,284.47,282.380515439785,35151105,0.0,1.0,291.822317162373,291.822317162373,301.37313764000356,302.09014210939944,313.093255439457,268.235184315178,313.093255439457,268.235184315178,339.886189703787,206.406740462581
2022-04-29,288.61,289.88,276.5,277.52,275.481564470239,37073923,0.0,1.0,292.35040952435827,292.35040952435827,301.86706390280705,302.0635939881643,313.093255439457,268.235184315178,313.093255439457,268.235184315178,339.886189703787,206.406740462581
2022-04-28,285.185,290.98,281.4562,289.63,287.502614289116,33646570,0.0,1.0,292.9360758656578,292.9360758656578,302.34349993306245,302.07292227537505,313.093255439457,268.235184315178,313.093255439457,268.235184315178,339.886189703787,206.406740462581
2022-04-27,282.1,290.97,279.16,283.22,281.139696920082,63477694,0.0,1.0,293.09357709642535,293.09357709642535,302.6682242531779,302.0294483396528,313.093255439457,268.235184315178,313.093255439457,268.235184315178,339.886189703787,206.406740462581
2022-04-26,277.5,278.3599,270.0,270.22,268.235184315178,42047008,0.0,1.0,293.2236148772902,293.2236148772902,303.12076889586547,302.0102392407575,313.093255439457,268.235184315178,313.093255439457,268.235184315178,339.886189703787,206.406740462581
2022-04-25,273.29,281.11,270.77,280.72,278.658059880678,35678852,0.0,1.0,293.42942530909147,293.42942530909147,303.7082032290835,302.03749251856857,313.093255439457,272.01719916323,313.093255439457,272.01719916323,339.886189703787,206.406740462581
2022-04-22,281.68,283.2,273.38,274.03,272.01719916323,29405798,0.0,1.0,293.4079177880833,293.4079177880833,304.1964608878086,302.0156907943765,313.093255439457,272.01719916323,315.279582632463,272.01719916323,339.886189703787,206.406740462581
2022-04-21,288.58,293.3,280.06,280.81,278.747398814096,29454587,0.0,1.0,293.7904207770902,293.7904207770902,304.81095964433246,302.0245274456609,313.093255439457,274.409497269217,315.279582632463,273.823830927917,339.886189703787,206.406740462581
2022-04-20,289.4,289.7,285.3702,286.36,284.256633041575,22805341,0.0,1.0,294.04487129486387,294.04487129486387,305.2893094159637,302.0120986363026,313.093255439457,274.409497269217,315.279582632463,273.823830927917,339.886189703787,206.406740462581
2022-04-19,279.38,286.17,278.41,285.3,283.204418936867,22297720,0.0,1.0,293.69711122440856,293.69711122440856,305.7940935668165,301.96092239270797,313.093255439457,274.409497269217,315.279582632463,273.823830927917,339.886189703787,206.406740462581
2022-04-18,278.91,282.46,278.34,280.52,278.459528917525,20778000,0.0,1.0,293.4856757486514,293.4856757486514,306.3071214691728,301.9149578748654,313.093255439457,274.409497269217,315.279582632463,273.823830927917,339.886189703787,206.406740462581
2022-04-14,288.09,288.305,279.32,279.83,277.774597094649,28221607,0.0,1.0,293.7947222812919,293.7947222812919,306.8888962609348,301.86286422044617,313.093255439457,273.823830927917,315.279582632463,273.823830927917,339.886189703787,206.406740462581
2022-04-13,282.73,288.58,281.3,287.62,285.507378109435,21907176,0.0,1.0,294.3271161474788,294.3271161474788,307.5100121870262,301.810741091146,313.093255439457,273.823830927917,325.918671197117,273.823830927917,339.886189703787,202.255014587705
2022-04-12,289.235,290.739,280.49,282.06,279.988217333798,30966721,0.0,1.0,294.743038515283,294.743038515283,308.0355731866206,301.72242129534,313.093255439457,273.823830927917,331.604739014726,273.823830927917,339.886189703787,198.237935869449
2022-04-11,291.79,292.61,285.0,285.26,283.164712744236,34569264,0.0,1.0,295.1695492011221,295.1695492011221,308.59502780475907,301.64847290468737,313.093255439457,273.823830927917,333.159987529298,273.823830927917,339.886189703787,198.237935869449
2022-04-08,300.44,301.12,296.28,296.97,294.788700636808,24361917,0.0,1.0,295.6172365230307,295.6172365230307,309.1204432371394,301.54038447157893,313.093255439457,273.823830927917,336.131799977526,273.823830927917,339.886189703787,198.237935869449
2022-04-07,296.66,303.65,296.35,301.37,299.15638182616,31411155,0.0,1.0,295.6284866109427,295.6284866109427,309.49560419542513,301.3824166758249,313.093255439457,273.823830927917,338.737088890472,273.823830927917,339.886189703787,198.237935869449
2022-04-06,305.19,307.0,296.71,299.5,297.300117320686,40110372,0.0,1.0,295.4041466225805,295.4041466225805,309.83351551823006,301.19562818897657,313.093255439457,273.823830927917,338.737088890472,273.823830927917,339.886189703787,198.237935869449
2022-04-05,313.27,314.865,309.87,310.88,308.596529124056,22984881,0.0,1.0,294.7678548856772,294.7678548856772,310.14757012176574,301.0192806267825,313.093255439457,273.823830927917,339.232390965177,273.823830927917,339.886189703787,198.237935869449
2022-04-04,310.09,315.11,309.71,314.97,312.656487320522,24335868,0.0,1.0,294.001525367909,294.001525367909,310.3325432264174,300.7722397114197,313.093255439457,273.823830927917,339.232390965177,273.823830927917,339.886189703787,198.237935869449
2022-04-01,309.37,310.13,305.54,309.42,307.147253093044,27110529,0.0,1.0,293.10681249396896,293.10681249396896,310.5278397622205,300.48910867823895,313.093255439457,273.823830927917,339.232390965177,273.823830927917,339.886189703787,198.237935869449
2022-03-31,313.9,315.14,307.89,308.31,306.045406247548,33422070,0.0,1.0,292.4883885437493,292.4883885437493,310.7885121225588,300.24077749758567,313.093255439457,273.823830927917,339.232390965177,273.823830927917,339.886189703787,198.237935869449
2022-03-30,313.76,315.95,311.58,313.86,311.554640475026,28163555,0.0,1.0,292.19687891285383,292.19687891285383,311.0510071451001,299.9805861916408,313.093255439457,273.823830927917,339.232390965177,273.823830927917,339.886189703787,198.237935869449
2022-03-29,313.91,315.82,309.05,315.41,313.093255439457,30393403,0.0,1.0,291.7332851894523,291.7332851894523,311.26216725157695,299.69768450215184,313.093255439457,273.823830927917,339.232390965177,273.823830927917,339.886189703787,198.237935869449
2022-03-28,304.33,310.8,304.33,310.7,308.417851257219,29578188,0.0,1.0,291.0377841439941,291.0377841439941,311.43381457695267,299.41463948785906,308.417851257219,273.823830927917,339.232390965177,273.823830927917,339.886189703787,198.237935869449
2022-03-25,305.23,305.5,299.2855,303.68,301.44941445057,22443541,0.0,1.0,290.49945071014304,290.49945071014304,311.6436134157213,299.1451025402052,301.86632947319,273.823830927917,339.232390965177,273.823830927917,339.886189703787,198.237935869449
2022-03-24,299.14,304.2,298.315,304.1,301.86632947319,24484456,0.0,1.0,290.4357663184024,290.4357663184024,311.8859178789998,298.90720036644615,301.86632947319,273.823830927917,339.232390965177,273.823830927917,339.886189703787,198.237935869449
2022-03-23,300.51,303.23,297.7201,299.49,297.290190772528,25715377,0.0,1.0,290.64975258055057,290.64975258055057,312.14630111040384,298.64920277602715,301.82662328056,273.823830927917,339.232390965177,273.823830927917,339.886189703787,198.237935869449
2022-03-22,299.8,305.0,298.77,304.06,301.82662328056,27441386,0.0,1.0,290.79669287960166,290.79669287960166,312.380560232629,298.40905271243264,301.82662328056,273.823830927917,339.321545338624,273.823830927917,339.886189703787,198.237935869449
2022-03-21,298.89,300.14,294.9,299.16,296.962614683327,28107855,0.0,1.0,290.6732160624062,290.6732160624062,312.5577872325939,298.15233923794676,308.285917337634,273.823830927917,339.321545338624,273.823830927917,339.886189703787,198.237935869449
2022-03-18,295.37,301.0,292.73,300.43,298.223286299344,42195837,0.0,1.0,290.87664335530354,290.87664335530354,312.6545175124539,297.90504368549597,308.285917337634,273.823830927917,339.321545338624,273.823830927917,339.886189703787,198.237935869449
2022-03-17,293.29,295.61,289.37,295.22,293.051554709225,30816633,0.0,1.0,290.88318381230937,290.88318381230937,312.7190629080041,297.62637763111366,308.285917337634,273.823830927917,339.321545338624,273.823830927917,339.886189703787,198.237935869449
2022-03-16,289.11,294.57,283.2,294.39,292.227651212143,37826329,0.0,1.0,291.46529121112866,291.46529121112866,312.8455102220788,297.38141605332834,308.285917337634,273.823830927917,339.321545338624,273.823830927917,339.886189703787,198.237935869449
2022-03-15,280.35,287.82,278.725,287.15,285.040830346026,34245085,0.0,1.0,291.9196674097766,291.9196674097766,312.99601731306336,297.14106744074206,308.285917337634,273.823830927917,339.321545338624,273.823830927917,339.886189703787,198.237935869449
2022-03-14,280.34,285.3992,275.82,276.44,274.409497269217,30660747,0.0,1.0,292.68690901101803,292.68690901101803,313.18526793427424,296.94790354035666,310.514776673804,273.823830927917,339.321545338624,273.823830927917,339.886189703787,198.237935869449
2022-03-11,287.96,289.51,279.43,280.07,278.012834250432,27209330,0.0,1.0,293.71871360527336,293.71871360527336,313.48894001649694,296.80607054881494,310.514776673804,273.823830927917,339.321545338624,273.823830927917,339.886189703787,198.237935869449
2022-03-10,283.02,286.6,280.58,285.59,283.492288833438,30628012,0.0,1.0,294.35237740222067,294.35237740222067,313.74728404301834,296.65697803252397,310.514776673804,273.823830927917,339.321545338624,273.823830927917,339.886189703787,198.237935869449
2022-03-09,283.44,289.6,280.78,288.5,286.380914347305,35204480,0.0,1.0,294.70003968014606,294.70003968014606,313.9203785954771,296.4816231730592,310.514776673804,273.823830927917,339.321545338624,273.823830927917,339.886189703787,198.237935869449
2022-03-08,277.8,283.96,270.0,275.85,273.823830927917,48159475,0.0,1.0,294.6799889040045,294.6799889040045,314.0501504657778,296.28718677751715,310.514776673804,273.823830927917,339.321545338624,273.823830927917,339.886189703787,198.237935869449
2022-03-07,288.53,289.69,278.53,278.91,276.861354664149,43157178,0.0,1.0,295.3387062650873,295.3387062650873,314.2418146839678,296.12785338233846,310.514776673804,276.861354664149,339.321545338624,276.861354664149,339.886189703787,198.237935869449
2022-03-04,294.29,295.66,287.165,289.86,287.730924896741,32369655,0.0,1.0,295.8849459879357,295.8849459879357,314.36918794926373,295.9597965335269,310.514776673804,278.211365213585,339.321545338624,278.211365213585,339.886189703787,198.237935869449
2022-03-03,302.89,303.13,294.05,295.92,293.746413080258,27314469,0.0,1.0,296.25278887343796,296.25278887343796,314.4012142632448,295.72081199037507,310.514776673804,278.211365213585,339.321545338624,278.211365213585,339.886189703787,196.533126852433
2022-03-02,295.36,301.47,293.698,300.19,297.985049143561,31873007,0.0,1.0,296.4772403254391,296.4772403254391,314.3792162328921,295.4487961239648,310.514776673804,278.211365213585,339.886189703787,278.211365213585,339.886189703787,196.533126852433
2022-03-01,296.4,299.97,292.15,294.95,292.783537908969,31217778,0.0,1.0,296.5379502146101,296.5379502146101,314.31483184190625,295.1659256654308,310.514776673804,278.211365213585,339.886189703787,278.211365213585,339.886189703787,196.533126852433
2022-02-28,294.31,299.14,293.0,298.79,296.595332401495,34627457,0.0,1.0,297.0213458558688,297.0213458558688,314.2852575064078,294.9236844806566,310.514776673804,278.211365213585,339.886189703787,278.211365213585,339.886189703787,196.337171793006
2022-02-25,295.14,297.63,291.655,297.31,295.126203274167,32546721,0.0,1.0,297.1993729338163,297.1993729338163,314.1745525838372,294.6371778607785,310.514776673804,278.211365213585,339.886189703787,278.211365213585,339.886189703787,196.337171793006
2022-02-24,272.51,295.16,271.52,294.59,292.426182175295,56989686,0.0,1.0,297.8711522457595,297.8711522457595,314.02267195756787,294.33817664348146,310.514776673804,278.211365213585,339.886189703787,278.211365213585,339.886189703787,196.337171793006
2022-02-23,290.18,291.7,280.1,280.27,278.211365213585,37811167,0.0,1.0,298.5242960059465,298.5242960059465,313.9570204449214,294.0882698138851,310.514776673804,278.211365213585,339.886189703787,278.211365213585,339.886189703787,196.337171793006
2022-02-22,285.0,291.54,284.5,287.72,285.606643591011,41569319,0.0,1.0,299.62782269998786,299.62782269998786,313.9625215224407,293.91411404947024,315.279582632463,285.606643591011,339.886189703787,285.606643591011,339.886189703787,196.337171793006
2022-02-18,293.05,293.86,286.305,287.93,285.815101102321,34264008,0.0,1.0,300.47724548296964,300.47724548296964,313.9146367807064,293.72897605776694,315.279582632463,285.779391063057,339.886189703787,285.779391063057,339.886189703787,196.337171793006
2022-02-17,296.36,296.8,290.0,290.73,288.594534586454,32461580,0.0,1.0,301.3144364601108,301.3144364601108,313.8599212412774,293.5293556138567,315.279582632463,285.779391063057,339.886189703787,285.779391063057,339.886189703787,196.337171793006
2022-02-16,298.365,300.87,293.68,299.5,297.300117320686,29982121,0.62,1.0,302.1415300002316,302.1415300002316,313.88271818053863,293.29978857514084,315.279582632463,285.779391063057,339.886189703787,285.779391063057,339.886189703787,196.337171793006
2022-02-15,300.008,300.8,297.02,300.47,297.646828772979,27379488,0.0,1.0,303.09548179611267,303.09548179611267,313.8696789444851,293.03319216390355,315.279582632463,285.779391063057,339.886189703787,285.779391063057,339.886189703787,196.337171793006
2022-02-14,293.77,296.76,291.35,295.0,292.228224075711,36359487,0.0,1.0,304.2274121375042,304.2274121375042,313.85524906628814,292.78489936394976,315.279582632463,285.779391063057,339.886189703787,285.779391063057,339.886189703787,196.337171793006
2022-02-11,303.19,304.29,294.22,295.04,292.267848241687,39175620,0.0,1.0,305.5918042526238,305.5918042526238,313.8853150306262,292.56527499139725,325.918671197117,285.779391063057,339.886189703787,285.779391063057,339.886189703787,196.337171793006
2022-02-10,304.04,309.12,300.7,302.38,299.538882698351,45386199,0.0,1.0,307.05393597715175,307.05393597715175,313.8776082504736,292.3470771333024,331.604739014726,285.779391063057,339.886189703787,285.779391063057,339.886189703787,196.337171793006
2022-02-09,309.865,311.93,307.39,311.21,308.285917337634,31284671,0.0,1.0,308.36054285022243,308.36054285022243,313.7922471438984,292.10261653425516,333.159987529298,285.779391063057,339.886189703787,285.779391063057,339.886189703787,196.337171793006
2022-02-08,301.25,305.561,299.95,304.56,301.698399744063,32421188,0.0,1.0,309.35246780516417,309.35246780516417,313.67449164880554,291.85090120892,336.131799977526,285.779391063057,339.886189703787,285.779391063057,339.886189703787,196.337171793006
2022-02-07,306.17,307.84,299.9,300.95,298.122318764695,28533286,0.0,1.0,310.60360084586796,310.60360084586796,313.675511935507,291.6300557539141,338.737088890472,285.779391063057,339.886189703787,285.779391063057,339.886189703787,196.337171793006
2022-02-04,300.21,308.8,299.97,305.94,303.065433470247,35096488,0.0,1.0,311.7177003125702,311.7177003125702,313.70833784651745,291.42512144891134,338.737088890472,285.779391063057,339.886189703787,285.779391063057,339.886189703787,196.337171793006
2022-02-03,309.49,311.23,299.96,301.25,298.419500009518,43729972,0.0,1.0,312.617829283,312.617829283,313.6419961530015,291.17587748418697,339.232390965177,285.779391063057,339.886189703787,285.779391063057,339.886189703787,196.337171793006
2022-02-02,309.63,315.12,308.88,313.46,310.514776673804,36635989,0.0,1.0,313.47767368468715,313.47767368468715,313.5944274956996,290.96665108473627,339.232390965177,285.779391063057,339.886189703787,285.779391063057,339.886189703787,196.337171793006
2022-02-01,310.41,310.63,305.1293,308.76,305.858937171581,40950396,0.0,1.0,313.6906535768102,313.6906535768102,313.4132494782036,290.68552662357985,339.232390965177,285.779391063057,339.886189703787,285.779391063057,339.886189703787,196.337171793006
2022-01-31,308.95,312.38,306.37,310.98,308.05807838327,46444536,0.0,1.0,314.1872764570473,314.1872764570473,313.29385731984615,290.4300444658072,339.232390965177,285.779391063057,339.886189703787,285.779391063057,339.886189703787,196.337171793006
2022-01-28,300.23,308.48,294.45,308.26,305.363635096877,49743698,0.0,1.0,314.6469167823731,314.6469167823731,313.181742121959,290.1734128764453,339.232390965177,285.779391063057,339.886189703787,285.779391063057,339.886189703787,196.337171793006
2022-01-27,302.66,307.3,297.93,299.84,297.022748158851,53481317,0.0,1.0,315.5183182324701,315.5183182324701,313.09627471802446,289.9241488133444,339.232390965177,285.779391063057,339.886189703787,285.779391063057,339.886189703787,196.337171793006
2022-01-26,307.985,308.5,293.03,296.71,293.9221571712,90428853,0.0,1.0,316.45939217440883,316.45939217440883,313.10370862863357,289.6973397183463,339.232390965177,285.779391063057,339.886189703787,285.779391063057,339.886189703787,196.337171793006
